"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"28043","5","111920","78","0","2023","A","","Grenada County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,12,539381,190586,0,853,44333,"",23.90,20.08,33.10,26.72,0.00,1.63,1.63,"",0,0.0,-1,-7.7,-29998,-5.3,-230,-0.1,0,0.0,-23,-2.6,-1217,-2.7
"28049","5","111920","78","0","2023","A","N","Hinds County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"28051","5","111920","78","0","2023","A","N","Holmes County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,"N",131.23,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0
"28053","5","111920","78","0","2023","A","N","Humphreys County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",77.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"28055","5","111920","78","0","2023","A","N","Issaquena County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",134.04,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"28071","5","111920","78","0","2023","A","N","Lafayette County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",6.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"28083","5","111920","78","0","2023","A","","Leflore County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",10,41,1791828,741493,25392,851,44243,"",57.14,48.36,81.41,79.57,502.86,1.70,1.70,"",-1,-9.1,-15,-26.8,-252498,-12.4,-161553,-17.9,-8621,-25.3,146,20.7,7573,20.7
"28087","5","111920","78","0","2023","A","N","Lowndes County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",3.01,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"28095","5","111920","78","0","2023","A","N","Monroe County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",7.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"28107","5","111920","78","0","2023","A","N","Panola County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",28.96,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"28109","5","111920","78","0","2023","A","N","Pearl River County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",4.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"28119","5","111920","78","0","2023","A","N","Quitman County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",65.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"28121","5","111920","78","0","2023","A","N","Rankin County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"28125","5","111920","78","0","2023","A","N","Sharkey County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,"N",289.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"28133","5","111920","78","0","2023","A","","Sunflower County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,32,1341287,572337,28704,817,42468,"",43.60,59.17,96.02,105.70,803.87,1.64,1.64,"",0,0.0,-2,-5.9,-141191,-9.5,-66107,-10.4,-5771,-16.7,-32,-3.8,-1675,-3.8
"28135","5","111920","78","0","2023","A","N","Tallahatchie County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,"N",168.30,0,0,0,0,0,0,"N",1,14.3,0,0,0,0,0,0,0,0,0,0,0,0
"28137","5","111920","78","0","2023","A","N","Tate County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",10.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"28143","5","111920","78","0","2023","A","","Tunica County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",12,85,3508498,1433272,43228,795,41317,"",208.51,222.39,348.42,374.36,1726.07,1.57,1.57,"",0,0.0,-5,-5.6,27911,0.8,-22153,-1.5,-1896,-4.2,52,7.0,2680,6.9
"28149","5","111920","78","0","2023","A","N","Warren County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",4.27,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"28151","5","111920","78","0","2023","A","","Washington County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",14,31,1239857,513027,11012,763,39675,"",54.55,33.47,50.64,49.89,194.64,1.50,1.50,"",-1,-6.7,-10,-24.4,-185224,-13.0,-60891,-10.6,-3916,-26.2,92,13.7,4775,13.7
"28155","5","111920","78","0","2023","A","N","Webster County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",45.55,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"28161","5","111920","78","0","2023","A","N","Yalobusha County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",22.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"28163","5","111920","78","0","2023","A","N","Yazoo County, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",14,0,0,0,0,0,0,"N",146.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"28999","5","111920","78","0","2023","A","N","Unknown Or Undefined, Mississippi","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29000","5","111920","58","0","2023","A","","Missouri -- Statewide","Private","NAICS 111920 Cotton farming","State, NAICS 6-digit -- by ownership sector","All establishment sizes",49,226,10664565,3287893,109682,909,47258,"",0.93,1.23,1.50,1.98,5.44,1.22,1.22,"",-1,-2.0,-18,-7.4,-265302,-2.4,-373332,-10.2,-13741,-11.1,46,5.3,2371,5.3
"29069","5","111920","78","0","2023","A","","Dunklin County, Missouri","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",18,72,3345418,1100644,57706,891,46357,"",50.24,127.94,269.58,218.45,915.58,2.10,2.10,"",0,0.0,-6,-7.7,199914,6.4,-43089,-3.8,2144,3.9,110,14.1,5770,14.2
"29143","5","111920","78","0","2023","A","N","New Madrid County, Missouri","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",10,0,0,0,0,0,0,"N",50.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29155","5","111920","78","0","2023","A","","Pemiscot County, Missouri","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,40,1385741,548569,16045,662,34428,"",33.27,125.16,183.65,199.50,417.98,1.46,1.46,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
"29201","5","111920","78","0","2023","A","N","Scott County, Missouri","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",6.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29207","5","111920","78","0","2023","A","N","Stoddard County, Missouri","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,0,0,0,0,0,0,"N",57.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29999","5","111920","78","0","2023","A","N","Unknown Or Undefined, Missouri","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"35000","5","111920","58","0","2023","A","","New Mexico -- Statewide","Private","NAICS 111920 Cotton farming","State, NAICS 6-digit -- by ownership sector","All establishment sizes",12,54,1975982,1540612,5086,705,36649,"",0.83,0.99,1.00,1.43,0.53,1.01,1.01,"",0,0.0,-1,-1.8,54235,2.8,14863,1.0,-412,-7.5,36,5.4,1866,5.4
"35013","5","111920","78","0","2023","A","","Dona Ana County, New Mexico","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,42,1631611,1252850,4136,746,38771,"",5.81,8.49,10.90,14.46,4.68,1.28,1.28,"",0,0.0,-1,-2.3,114395,7.5,78062,6.6,-206,-4.7,59,8.6,3072,8.6
"35015","5","111920","78","0","2023","A","N","Eddy County, New Mexico","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"35023","5","111920","78","0","2023","A","N","Hidalgo County, New Mexico","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",30.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"35025","5","111920","78","0","2023","A","N","Lea County, New Mexico","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"35029","5","111920","78","0","2023","A","N","Luna County, New Mexico","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",8.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"35041","5","111920","78","0","2023","A","N","Roosevelt County, New Mexico","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",9.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"37000","5","111920","58","0","2023","A","","North Carolina -- Statewide","Private","NAICS 111920 Cotton farming","State, NAICS 6-digit -- by ownership sector","All establishment sizes",73,309,12021615,8454326,18411,749,38936,"",0.92,1.00,0.95,1.32,0.45,0.95,0.95,"",-3,-3.9,-14,-4.3,-34494,-0.3,80842,1.0,-1618,-8.1,31,4.3,1611,4.3
"37013","5","111920","78","0","2023","A","N","Beaufort County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",10.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"37015","5","111920","78","0","2023","A","N","Bertie County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,"N",96.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"37017","5","111920","78","0","2023","A","N","Bladen County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",13.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"37041","5","111920","78","0","2023","A","","Chowan County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,10,277222,250060,350,561,29181,"",43.34,30.62,28.81,43.82,10.98,0.99,0.99,"",0,0.0,1,11.1,5709,2.1,19051,8.2,21,6.4,-36,-6.0,-1849,-6.0
"37065","5","111920","78","0","2023","A","N","Edgecombe County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",4.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"37073","5","111920","78","0","2023","A","","Gates County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,26,1381676,794531,1642,1019,52972,"",120.29,290.26,566.43,587.04,230.22,1.94,1.94,"",0,0.0,-2,-7.1,-21394,-1.5,-10177,-1.3,471,40.2,50,5.2,2562,5.1
"37079","5","111920","78","0","2023","A","N","Greene County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",12.15,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"37083","5","111920","78","0","2023","A","","Halifax County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",10,38,1314992,986272,2852,670,34834,"",42.53,39.40,49.62,57.81,30.20,1.27,1.27,"",-3,-23.1,-6,-13.6,-168330,-11.3,-95726,-8.8,-401,-12.3,23,3.6,1186,3.5
"37091","5","111920","78","0","2023","A","N","Hertford County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",37.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"37093","5","111920","78","0","2023","A","N","Hoke County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",12.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"37095","5","111920","78","0","2023","A","N","Hyde County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",70.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"37103","5","111920","78","0","2023","A","","Jones County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,12,486333,387342,232,774,40248,"",66.08,114.49,160.41,259.08,26.27,1.39,1.39,"",0,0.0,1,9.1,109378,29.0,77627,25.1,47,25.4,115,17.5,5979,17.4
"37107","5","111920","78","0","2023","A","","Lenoir County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,14,539677,373837,225,750,39013,"",12.91,7.57,9.64,10.27,1.02,1.29,1.29,"",0,0.0,2,16.7,10280,1.9,-1028,-0.3,0,0.0,-75,-9.1,-3911,-9.1
"37117","5","111920","78","0","2023","A","","Martin County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,13,396368,323896,196,586,30490,"",27.98,33.22,42.85,52.74,7.03,1.29,1.29,"",0,0.0,-1,-7.1,-4798,-1.2,-4372,-1.3,-1,-0.5,45,8.3,2338,8.3
"37131","5","111920","78","0","2023","A","","Northampton County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",10,42,1492317,1228985,6933,682,35461,"",124.77,133.09,159.05,183.29,181.99,1.19,1.19,"",0,0.0,-4,-8.7,-59484,-3.8,12541,1.0,-822,-10.6,32,4.9,1665,4.9
"37135","5","111920","78","0","2023","A","N","Orange County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.86,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"37163","5","111920","78","0","2023","A","","Sampson County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,13,571374,348221,944,835,43395,"",14.35,11.89,17.68,17.03,10.66,1.47,1.47,"",0,0.0,0,0.0,29547,5.5,822,0.2,-48,-4.8,33,4.1,1716,4.1
"37165","5","111920","78","0","2023","A","N","Scotland County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",13.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"37167","5","111920","78","0","2023","A","N","Stanly County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",5.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"37187","5","111920","78","0","2023","A","N","Washington County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",17.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"37191","5","111920","78","0","2023","A","N","Wayne County, North Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40000","5","111920","58","0","2023","A","","Oklahoma -- Statewide","Private","NAICS 111920 Cotton farming","State, NAICS 6-digit -- by ownership sector","All establishment sizes",30,121,4904417,3335191,12054,781,40616,"",1.08,1.14,1.30,1.64,0.65,1.15,1.15,"",-1,-3.2,12,11.0,479106,10.8,421909,14.5,-6974,-36.7,2,0.3,110,0.3
"40009","5","111920","78","0","2023","A","N","Beckham County, Oklahoma","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",5.91,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"40053","5","111920","78","0","2023","A","N","Grant County, Oklahoma","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",57.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40065","5","111920","78","0","2023","A","","Jackson County, Oklahoma","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",26,99,3867964,2698668,9690,755,39235,"",182.33,162.52,197.86,333.74,156.84,1.22,1.22,"",-2,-7.1,7,7.6,181476,4.9,233833,9.5,-5464,-36.1,-18,-2.3,-945,-2.4
"40141","5","111920","78","0","2023","A","N","Tillman County, Oklahoma","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",25.64,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"40999","5","111920","78","0","2023","A","N","Unknown Or Undefined, Oklahoma","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45000","5","111920","58","0","2023","A","","South Carolina -- Statewide","Private","NAICS 111920 Cotton farming","State, NAICS 6-digit -- by ownership sector","All establishment sizes",40,177,8215533,2585130,12063,891,46350,"",1.06,1.24,1.58,1.53,0.88,1.28,1.28,"",3,8.1,9,5.4,1245629,17.9,58733,2.3,-11312,-48.4,94,11.8,4883,11.8
"45003","5","111920","78","0","2023","A","N","Aiken County, South Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.32,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"45009","5","111920","78","0","2023","A","N","Bamberg County, South Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",14.99,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45017","5","111920","78","0","2023","A","","Calhoun County, South Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,21,1051302,303667,0,951,49473,"",85.92,71.59,96.66,83.25,0.00,1.33,1.33,"",0,0.0,-1,-4.5,49032,4.9,-37653,-11.0,-480,-100.0,72,8.2,3742,8.2
"45019","5","111920","78","0","2023","A","N","Charleston County, South Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45027","5","111920","78","0","2023","A","N","Clarendon County, South Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",15.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45031","5","111920","78","0","2023","A","N","Darlington County, South Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",7.79,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45033","5","111920","78","0","2023","A","","Dillon County, South Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,14,416478,241302,2115,556,28889,"",36.51,22.90,27.52,34.36,40.52,1.17,1.17,"",1,33.3,1,7.7,55921,15.5,11288,4.9,-1096,-34.1,39,7.5,2015,7.5
"45035","5","111920","78","0","2023","A","N","Dorchester County, South Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45045","5","111920","78","0","2023","A","N","Greenville County, South Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45049","5","111920","78","0","2023","A","N","Hampton County, South Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",11.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45061","5","111920","78","0","2023","A","","Lee County, South Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,15,510674,208015,0,666,34622,"",45.99,61.00,70.73,91.85,0.00,1.18,1.18,"",0,0.0,2,15.4,4942,1.0,-8161,-3.8,0,0.0,-68,-9.3,-3546,-9.3
"45067","5","111920","78","0","2023","A","N","Marion County, South Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",20.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45069","5","111920","78","0","2023","A","N","Marlboro County, South Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",41.52,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"45071","5","111920","78","0","2023","A","N","Newberry County, South Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",5.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45075","5","111920","78","0","2023","A","","Orangeburg County, South Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,8,275478,138761,118,676,35167,"",10.44,4.43,5.25,7.17,0.52,1.21,1.21,"",1,33.3,0,0.0,-8132,-2.9,8950,6.9,-638,-84.4,8,1.2,439,1.3
"45081","5","111920","78","0","2023","A","N","Saluda County, South Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",16.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45085","5","111920","78","0","2023","A","N","Sumter County, South Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",4.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45089","5","111920","78","0","2023","A","","Williamsburg County, South Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,13,498295,175304,247,737,38330,"",30.32,28.15,34.38,36.24,5.27,1.22,1.22,"",0,0.0,1,8.3,41985,9.2,13215,8.2,15,6.5,1,0.1,38,0.1
"45999","5","111920","78","0","2023","A","N","Unknown Or Undefined, South Carolina","Private","NAICS 111920 Cotton farming","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
